InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537076,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,01/07/2011 17:55,3.82,,United Kingdom
C536833,23355,HOT WATER BOTTLE KEEP CALM,-189,01/07/2011 18:02,4.73,,United Kingdom
536448,22816,SET 6 RED SPOTTY PAPER CUPS,4,01/07/2011 18:27,3.45,13299.0,United Kingdom
537021,22145,CHRISTMAS CRAFT PAPER TAPE,1,01/07/2011 18:29,0.34,13058.0,United Kingdom
537020,22197,SMALL POPCORN HOLDER,131,01/07/2011 18:38,0.81,13241.0,United Kingdom
536739,23355,HOT WATER BOTTLE KEEP CALM,4,01/08/2011 08:04,5.49,12580.0,United Kingdom
536529,22890,NOVELTY BICYCLE BOTTLE OPENER,5,01/08/2011 08:08,1.09,12925.0,United Kingdom
536827,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,01/08/2011 08:22,9.12,12943.0,United Kingdom
537032,22197,SMALL POPCORN HOLDER,1,01/08/2011 08:29,0.82,13732.0,United Kingdom
536572,22811,SET 6 RED SPOTTY PAPER PLATES,160,01/08/2011 08:34,2.42,12585.0,United Kingdom
536961,22633,HAND WARMER UNION JACK,10,01/08/2011 09:21,2.2,12863.0,United Kingdom
536637,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,01/08/2011 09:26,10.1,12767.0,United Kingdom
C536832,84406B,CREAM CUPID HEARTS COAT HANGER,-9,01/08/2011 09:34,2.24,13549.0,United Kingdom
536620,22197,SMALL POPCORN HOLDER,110,01/08/2011 09:40,0.73,12985.0,United Kingdom
536886,20725,LUNCH BAG RED RETROSPOT,1,01/08/2011 10:24,3.94,13601.0,United Kingdom
536430,22197,SMALL POPCORN HOLDER,175,01/08/2011 10:36,0.76,13364.0,United Kingdom
537044,22423,REGENCY CAKESTAND 3 TIER,6,01/08/2011 10:36,14.96,13619.0,United Kingdom
536497,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,01/08/2011 11:09,8.25,12667.0,France
536964,85014,BLUE POLKADOT WRAP,4,01/08/2011 11:15,0.46,12468.0,United Kingdom
536660,84406B,CREAM CUPID HEARTS COAT HANGER,5,01/08/2011 11:22,2.78,13332.0,United Kingdom
536928,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,01/08/2011 11:40,3.75,,United Kingdom
C536957,84406B,CREAM CUPID HEARTS COAT HANGER,-4,01/08/2011 11:45,2.78,13588.0,United Kingdom
537081,84879,ASSORTED COLOUR BIRD ORNAMENT,10,01/08/2011 11:50,1.65,12367.0,Australia
536939,22469,HEART OF WICKER SMALL,2,01/08/2011 12:11,1.91,13490.0,United Kingdom
C536526,22197,SMALL POPCORN HOLDER,-6,01/08/2011 12:20,0.82,13505.0,United Kingdom
536459,21730,GLASS STAR FROSTED T-LIGHT HOLDER,115,01/08/2011 12:26,4.5,12955.0,United Kingdom
536485,22890,NOVELTY BICYCLE BOTTLE OPENER,8,01/08/2011 13:01,1.48,,United Kingdom
536681,22423,REGENCY CAKESTAND 3 TIER,1,01/08/2011 13:03,13.75,13651.0,United Kingdom
536873,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,7,01/08/2011 13:17,5.17,13615.0,United Kingdom
536809,23084,RABBIT NIGHT LIGHT,5,01/08/2011 13:22,1.75,13716.0,United Kingdom
536539,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,01/08/2011 13:28,3.52,13289.0,EIRE
C537080,22752,SET 7 BABUSHKA NESTING BOXES,-6,01/08/2011 14:06,7.83,12465.0,United Kingdom
536620,22469,HEART OF WICKER SMALL,3,01/08/2011 14:22,1.9,12709.0,France
536687,DOT,DOTCOM POSTAGE,7,01/08/2011 14:25,16.59,13618.0,France
536390,22423,REGENCY CAKESTAND 3 TIER,62,01/08/2011 15:20,14.53,12915.0,United Kingdom
536371,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,01/08/2011 15:50,2.78,,Spain
536884,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,01/08/2011 15:53,2.67,13451.0,United Kingdom
536572,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,01/08/2011 16:14,3.12,12674.0,United Kingdom
536624,23084,RABBIT NIGHT LIGHT,6,01/08/2011 17:12,1.97,13412.0,Germany
536645,22197,SMALL POPCORN HOLDER,25,01/08/2011 17:31,0.7,13022.0,United Kingdom
536385,84406B,CREAM CUPID HEARTS COAT HANGER,7,01/08/2011 17:36,2.84,13702.0,United Kingdom
536432,22811,SET 6 RED SPOTTY PAPER PLATES,191,01/08/2011 17:57,3.48,13743.0,United Kingdom
536648,22890,NOVELTY BICYCLE BOTTLE OPENER,9,01/08/2011 18:28,1.25,12667.0,United Kingdom
C536690,22960,JAM MAKING SET WITH JARS,-7,01/08/2011 18:32,3.99,13382.0,Portugal
536989,23355,HOT WATER BOTTLE KEEP CALM,149,01/08/2011 18:33,5.21,12710.0,United Kingdom
536383,22457,NATURAL SLATE HEART CHALKBOARD,8,01/08/2011 18:50,4.49,12536.0,United Kingdom
536637,20974,PINK CHERRY LIGHTS,4,01/08/2011 18:59,4.56,12498.0,United Kingdom
536818,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,01/08/2011 18:59,2.92,13586.0,United Kingdom
537010,23355,HOT WATER BOTTLE KEEP CALM,8,01/09/2011 08:09,5.56,12346.0,United Kingdom
536721,20974,PINK CHERRY LIGHTS,5,01/09/2011 08:15,5.42,12671.0,EIRE
537108,23355,HOT WATER BOTTLE KEEP CALM,7,01/09/2011 08:17,4.72,13705.0,United Kingdom
537033,20974,PINK CHERRY LIGHTS,4,01/09/2011 08:34,4.34,13063.0,United Kingdom
536429,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,01/09/2011 08:36,2.19,13198.0,United Kingdom
536408,84406B,CREAM CUPID HEARTS COAT HANGER,2,01/09/2011 08:49,2.67,13229.0,United Kingdom
536986,22960,JAM MAKING SET WITH JARS,9,01/09/2011 08:54,4.08,12814.0,United Kingdom
536502,22632,HAND WARMER RED POLKA DOT,7,01/09/2011 08:57,1.53,13772.0,United Kingdom
536687,84879,ASSORTED COLOUR BIRD ORNAMENT,5,01/09/2011 09:13,1.62,13263.0,United Kingdom
536609,22457,NATURAL SLATE HEART CHALKBOARD,8,01/09/2011 09:29,5.37,13150.0,United Kingdom
536904,POST,POSTAGE,3,01/09/2011 09:30,18.5,,United Kingdom
536441,84029E,RED WOOLLY HOTTIE WHITE HEART,41,01/09/2011 09:32,3.82,13196.0,United Kingdom
C537002,22752,SET 7 BABUSHKA NESTING BOXES,-5,01/09/2011 09:35,8.37,,United Kingdom
536956,POST,POSTAGE,1,01/09/2011 09:57,20.9,12743.0,United Kingdom
536746,22816,SET 6 RED SPOTTY PAPER CUPS,9,01/09/2011 10:05,2.39,,United Kingdom
537111,22811,SET 6 RED SPOTTY PAPER PLATES,9,01/09/2011 10:09,2.67,12697.0,United Kingdom
536470,22816,SET 6 RED SPOTTY PAPER CUPS,9,01/09/2011 10:11,3.0,12937.0,United Kingdom
537040,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,10,01/09/2011 10:37,5.45,12756.0,United Kingdom
536911,23084,RABBIT NIGHT LIGHT,3,01/09/2011 11:07,1.52,12820.0,United Kingdom
536820,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,01/09/2011 11:26,3.9,12795.0,Germany
536782,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,01/09/2011 11:27,3.09,12985.0,United Kingdom
536814,23084,RABBIT NIGHT LIGHT,9,01/09/2011 11:31,1.55,12886.0,United Kingdom
536397,22632,HAND WARMER RED POLKA DOT,5,01/09/2011 11:33,1.87,13831.0,United Kingdom
536438,71053,WHITE METAL LANTERN,2,01/09/2011 11:36,3.6,13522.0,Germany
536873,84879,ASSORTED COLOUR BIRD ORNAMENT,8,01/09/2011 12:18,1.68,12397.0,United Kingdom
536611,22457,NATURAL SLATE HEART CHALKBOARD,7,01/09/2011 12:28,4.03,13536.0,Spain
537045,22632,HAND WARMER RED POLKA DOT,8,01/09/2011 12:54,1.57,13288.0,United Kingdom
536719,21730,GLASS STAR FROSTED T-LIGHT HOLDER,184,01/09/2011 13:17,4.98,12977.0,United Kingdom
536865,22890,NOVELTY BICYCLE BOTTLE OPENER,29,01/09/2011 13:19,1.27,13082.0,United Kingdom
536373,23084,RABBIT NIGHT LIGHT,8,01/09/2011 13:36,1.96,13174.0,United Kingdom
536681,22633,HAND WARMER UNION JACK,4,01/09/2011 13:42,1.62,,United Kingdom
536678,22752,SET 7 BABUSHKA NESTING BOXES,5,01/09/2011 13:45,7.7,12872.0,United Kingdom
536635,84029E,RED WOOLLY HOTTIE WHITE HEART,1,01/09/2011 13:55,2.8,13602.0,Spain
536739,22816,SET 6 RED SPOTTY PAPER CUPS,36,01/09/2011 14:02,3.19,12889.0,United Kingdom
C536690,22752,SET 7 BABUSHKA NESTING BOXES,-10,01/09/2011 14:38,8.21,12631.0,United Kingdom
537103,22145,CHRISTMAS CRAFT PAPER TAPE,10,01/09/2011 14:43,0.33,12531.0,United Kingdom
537091,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,5,01/09/2011 14:45,4.91,13587.0,United Kingdom
C536867,22457,NATURAL SLATE HEART CHALKBOARD,-155,01/09/2011 14:48,5.67,13104.0,United Kingdom
536551,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,01/09/2011 15:22,4.43,12409.0,France
536429,22752,SET 7 BABUSHKA NESTING BOXES,174,01/09/2011 15:30,8.64,13660.0,United Kingdom
537100,20725,LUNCH BAG RED RETROSPOT,1,01/09/2011 15:43,4.28,,EIRE
536442,22145,CHRISTMAS CRAFT PAPER TAPE,4,01/09/2011 17:09,0.26,12789.0,United Kingdom
536778,22632,HAND WARMER RED POLKA DOT,58,01/09/2011 17:16,2.05,12934.0,United Kingdom
536813,71053,WHITE METAL LANTERN,4,01/09/2011 17:46,3.53,13797.0,United Kingdom
536604,22457,NATURAL SLATE HEART CHALKBOARD,146,01/09/2011 17:48,5.92,13616.0,Germany
536444,22960,JAM MAKING SET WITH JARS,7,01/09/2011 18:14,3.4,12730.0,United Kingdom
536800,22890,NOVELTY BICYCLE BOTTLE OPENER,180,01/09/2011 18:27,1.41,13489.0,France
536571,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,132,01/10/2011 08:26,5.07,13445.0,Spain
537079,DOT,DOTCOM POSTAGE,9,01/10/2011 08:32,20.96,13217.0,United Kingdom
537082,84879,ASSORTED COLOUR BIRD ORNAMENT,6,01/10/2011 08:38,1.91,12421.0,Netherlands
537008,20974,PINK CHERRY LIGHTS,6,01/10/2011 08:48,3.97,12585.0,Germany
536721,84029E,RED WOOLLY HOTTIE WHITE HEART,151,01/10/2011 09:13,2.78,12355.0,United Kingdom
536641,22423,REGENCY CAKESTAND 3 TIER,6,01/10/2011 09:32,10.4,13713.0,United Kingdom
537084,22811,SET 6 RED SPOTTY PAPER PLATES,6,01/10/2011 09:45,2.55,12397.0,United Kingdom
536752,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,01/10/2011 09:59,2.51,13069.0,United Kingdom
536696,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,01/10/2011 10:00,9.72,12436.0,United Kingdom
536803,22960,JAM MAKING SET WITH JARS,7,01/10/2011 10:00,4.68,12987.0,United Kingdom
536809,84879,ASSORTED COLOUR BIRD ORNAMENT,60,01/10/2011 10:19,1.63,13838.0,United Kingdom
536902,22469,HEART OF WICKER SMALL,6,01/10/2011 11:46,1.6,13181.0,United Kingdom
536939,84029E,RED WOOLLY HOTTIE WHITE HEART,2,01/10/2011 12:05,3.81,12772.0,United Kingdom
536825,20725,LUNCH BAG RED RETROSPOT,9,01/10/2011 12:21,3.85,12462.0,Spain
536788,DOT,DOTCOM POSTAGE,4,01/10/2011 12:36,18.57,12934.0,United Kingdom
536924,22386,JUMBO BAG APPLE DESIGN,10,01/10/2011 12:37,2.15,13045.0,United Kingdom
536487,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,01/10/2011 13:07,2.2,13819.0,United Kingdom
536601,22811,SET 6 RED SPOTTY PAPER PLATES,3,01/10/2011 13:07,2.85,12628.0,United Kingdom
537081,22811,SET 6 RED SPOTTY PAPER PLATES,3,01/10/2011 13:36,2.47,,United Kingdom
536493,22386,JUMBO BAG APPLE DESIGN,4,01/10/2011 13:39,2.09,13420.0,United Kingdom
537078,85014,BLUE POLKADOT WRAP,9,01/10/2011 13:52,0.47,12800.0,United Kingdom
537033,20974,PINK CHERRY LIGHTS,190,01/10/2011 14:01,4.13,,United Kingdom
536868,20725,LUNCH BAG RED RETROSPOT,5,01/10/2011 14:08,4.38,12644.0,EIRE
C536996,22457,NATURAL SLATE HEART CHALKBOARD,-7,01/10/2011 14:19,5.73,13149.0,United Kingdom
536684,22811,SET 6 RED SPOTTY PAPER PLATES,7,01/10/2011 14:35,2.77,,United Kingdom
536960,22469,HEART OF WICKER SMALL,10,01/10/2011 14:37,1.83,13775.0,Netherlands
536569,DOT,DOTCOM POSTAGE,7,01/10/2011 15:11,20.73,13442.0,United Kingdom
536640,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,9,01/10/2011 15:16,5.94,12725.0,United Kingdom
536926,84029E,RED WOOLLY HOTTIE WHITE HEART,1,01/10/2011 15:45,3.43,13145.0,EIRE
536866,22811,SET 6 RED SPOTTY PAPER PLATES,127,01/10/2011 16:17,3.12,13176.0,Spain
536365,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,116,01/10/2011 16:18,5.02,13612.0,United Kingdom
536618,22469,HEART OF WICKER SMALL,163,01/10/2011 16:20,1.4,12803.0,United Kingdom
536666,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,01/10/2011 16:32,3.52,13257.0,United Kingdom
537052,DOT,DOTCOM POSTAGE,3,01/10/2011 16:54,16.97,12617.0,United Kingdom
536974,22386,JUMBO BAG APPLE DESIGN,175,01/10/2011 17:18,2.18,13197.0,United Kingdom
536660,22469,HEART OF WICKER SMALL,10,01/10/2011 17:42,1.82,,Netherlands
536855,84879,ASSORTED COLOUR BIRD ORNAMENT,1,01/10/2011 17:51,1.47,13333.0,United Kingdom
536797,22386,JUMBO BAG APPLE DESIGN,6,01/10/2011 17:52,1.84,12872.0,United Kingdom
536442,84879,ASSORTED COLOUR BIRD ORNAMENT,9,01/10/2011 17:53,1.56,12686.0,United Kingdom
536553,DOT,DOTCOM POSTAGE,4,01/10/2011 18:48,19.56,12830.0,United Kingdom
536405,22811,SET 6 RED SPOTTY PAPER PLATES,8,01/11/2011 08:00,2.8,12528.0,United Kingdom
536930,22197,SMALL POPCORN HOLDER,9,01/11/2011 08:05,0.78,13540.0,United Kingdom
536560,22197,SMALL POPCORN HOLDER,1,01/11/2011 08:34,0.76,13664.0,United Kingdom
536971,84406B,CREAM CUPID HEARTS COAT HANGER,1,01/11/2011 09:44,2.21,13095.0,United Kingdom
536470,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,01/11/2011 09:44,2.13,12547.0,France
536647,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,01/11/2011 09:51,2.97,13390.0,United Kingdom
536515,22423,REGENCY CAKESTAND 3 TIER,21,01/11/2011 10:00,13.67,12950.0,Spain
537067,84879,ASSORTED COLOUR BIRD ORNAMENT,7,01/11/2011 10:06,1.76,12470.0,Portugal
536755,22423,REGENCY CAKESTAND 3 TIER,3,01/11/2011 10:15,13.74,13123.0,United Kingdom
537061,21730,GLASS STAR FROSTED T-LIGHT HOLDER,200,01/11/2011 10:19,4.2,12613.0,United Kingdom
537112,22816,SET 6 RED SPOTTY PAPER CUPS,65,01/11/2011 10:45,3.22,13641.0,EIRE
536898,84879,ASSORTED COLOUR BIRD ORNAMENT,8,01/11/2011 11:54,1.54,13492.0,United Kingdom
536744,22145,CHRISTMAS CRAFT PAPER TAPE,3,01/11/2011 12:22,0.32,12964.0,United Kingdom
536922,20725,LUNCH BAG RED RETROSPOT,41,01/11/2011 12:23,4.32,13166.0,United Kingdom
536552,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,01/11/2011 12:24,9.95,12685.0,United Kingdom
536978,20725,LUNCH BAG RED RETROSPOT,28,01/11/2011 12:39,4.51,13519.0,United Kingdom
536392,22469,HEART OF WICKER SMALL,10,01/11/2011 12:54,1.68,13449.0,United Kingdom
537005,20713,BAG 250g SWIRLY MARBLES,2,01/11/2011 13:23,0.46,12866.0,United Kingdom
536470,84029E,RED WOOLLY HOTTIE WHITE HEART,9,01/11/2011 13:29,3.56,12911.0,Germany
536851,20725,LUNCH BAG RED RETROSPOT,3,01/11/2011 13:33,4.52,12868.0,United Kingdom
C536931,22633,HAND WARMER UNION JACK,-2,01/11/2011 13:34,1.66,12696.0,United Kingdom
536985,23084,RABBIT NIGHT LIGHT,6,01/11/2011 13:59,2.05,13503.0,United Kingdom
536673,22720,SET OF 3 CAKE TINS PANTRY DESIGN,7,01/11/2011 14:40,9.24,13780.0,United Kingdom
536748,22811,SET 6 RED SPOTTY PAPER PLATES,150,01/11/2011 14:45,3.15,13646.0,United Kingdom
C537072,22469,HEART OF WICKER SMALL,-149,01/11/2011 15:37,1.84,13371.0,United Kingdom
537097,71053,WHITE METAL LANTERN,9,01/11/2011 16:25,3.14,12611.0,United Kingdom
537077,22633,HAND WARMER UNION JACK,4,01/11/2011 17:00,1.72,12699.0,Germany
537055,22423,REGENCY CAKESTAND 3 TIER,5,01/11/2011 17:38,13.97,12476.0,Germany
536839,22197,SMALL POPCORN HOLDER,1,01/11/2011 17:46,0.92,12590.0,United Kingdom
536981,22811,SET 6 RED SPOTTY PAPER PLATES,102,01/11/2011 17:56,3.32,13566.0,United Kingdom
536975,22145,CHRISTMAS CRAFT PAPER TAPE,1,01/11/2011 18:05,0.29,13491.0,United Kingdom
C536994,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-118,01/11/2011 18:06,3.55,13843.0,United Kingdom
536537,84879,ASSORTED COLOUR BIRD ORNAMENT,8,01/11/2011 18:07,1.89,12977.0,United Kingdom
537078,22752,SET 7 BABUSHKA NESTING BOXES,3,01/11/2011 18:28,8.47,13384.0,United Kingdom
536892,84029E,RED WOOLLY HOTTIE WHITE HEART,9,01/11/2011 18:29,3.0,13161.0,United Kingdom
536671,22457,NATURAL SLATE HEART CHALKBOARD,7,01/11/2011 18:38,4.98,13003.0,United Kingdom
536379,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,116,01/11/2011 18:42,5.68,12618.0,United Kingdom
536791,22890,NOVELTY BICYCLE BOTTLE OPENER,3,01/11/2011 18:50,1.41,12837.0,United Kingdom
536978,20725,LUNCH BAG RED RETROSPOT,162,01/12/2011 08:00,3.73,12675.0,United Kingdom
536749,71053,WHITE METAL LANTERN,9,01/12/2011 08:02,3.48,12689.0,United Kingdom
536451,22890,NOVELTY BICYCLE BOTTLE OPENER,111,01/12/2011 08:06,1.21,13340.0,Germany
536678,22960,JAM MAKING SET WITH JARS,2,01/12/2011 08:21,4.14,12696.0,United Kingdom
536927,23355,HOT WATER BOTTLE KEEP CALM,8,01/12/2011 08:33,5.46,13525.0,United Kingdom
536668,22145,CHRISTMAS CRAFT PAPER TAPE,10,01/12/2011 08:52,0.26,13611.0,United Kingdom
536465,22890,NOVELTY BICYCLE BOTTLE OPENER,7,01/12/2011 09:05,1.08,12363.0,United Kingdom
536723,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,2,01/12/2011 09:08,4.15,13358.0,United Kingdom
537103,22469,HEART OF WICKER SMALL,5,01/12/2011 09:37,1.89,13349.0,United Kingdom
536432,20974,PINK CHERRY LIGHTS,4,01/12/2011 10:17,4.39,12754.0,Australia
C536700,23355,HOT WATER BOTTLE KEEP CALM,-3,01/12/2011 10:23,4.02,13451.0,Netherlands
536727,22632,HAND WARMER RED POLKA DOT,4,01/12/2011 10:46,2.04,12919.0,United Kingdom
536732,22197,SMALL POPCORN HOLDER,1,01/12/2011 11:09,0.74,13108.0,United Kingdom
536381,22811,SET 6 RED SPOTTY PAPER PLATES,2,01/12/2011 12:09,2.71,13644.0,United Kingdom
537074,22469,HEART OF WICKER SMALL,67,01/12/2011 12:17,1.63,13745.0,United Kingdom
537028,POST,POSTAGE,2,01/12/2011 12:46,19.16,12541.0,Belgium
536635,22469,HEART OF WICKER SMALL,8,01/12/2011 12:48,1.97,12382.0,United Kingdom
C537068,22752,SET 7 BABUSHKA NESTING BOXES,-6,01/12/2011 12:50,7.64,12544.0,Italy
536528,84879,ASSORTED COLOUR BIRD ORNAMENT,4,01/12/2011 13:13,1.54,13187.0,United Kingdom
536995,22457,NATURAL SLATE HEART CHALKBOARD,10,01/12/2011 13:37,5.85,12876.0,EIRE
536530,85014,BLUE POLKADOT WRAP,4,01/12/2011 13:40,0.44,12631.0,United Kingdom
536866,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,115,01/12/2011 13:57,5.25,12544.0,United Kingdom
537092,22469,HEART OF WICKER SMALL,4,01/12/2011 14:10,1.79,13726.0,United Kingdom
536763,85014,BLUE POLKADOT WRAP,130,01/12/2011 14:20,0.39,13777.0,United Kingdom
536591,85014,BLUE POLKADOT WRAP,10,01/12/2011 14:38,0.39,12733.0,United Kingdom
536531,23355,HOT WATER BOTTLE KEEP CALM,4,01/12/2011 14:41,5.55,13299.0,United Kingdom
536442,84029E,RED WOOLLY HOTTIE WHITE HEART,3,01/12/2011 14:53,3.67,12460.0,United Kingdom
536958,84879,ASSORTED COLOUR BIRD ORNAMENT,2,01/12/2011 14:59,2.01,13701.0,France
536895,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,01/12/2011 14:59,7.8,12572.0,United Kingdom
537040,20713,BAG 250g SWIRLY MARBLES,124,01/12/2011 15:14,0.46,13505.0,United Kingdom
536933,22457,NATURAL SLATE HEART CHALKBOARD,10,01/12/2011 15:36,5.51,12717.0,United Kingdom
536699,22811,SET 6 RED SPOTTY PAPER PLATES,4,01/12/2011 15:59,2.63,12663.0,United Kingdom
536975,22752,SET 7 BABUSHKA NESTING BOXES,7,01/12/2011 16:14,7.23,12818.0,United Kingdom
C536894,22386,JUMBO BAG APPLE DESIGN,-8,01/12/2011 16:26,2.24,13186.0,United Kingdom
536849,22752,SET 7 BABUSHKA NESTING BOXES,4,01/12/2011 16:27,7.12,13792.0,United Kingdom
536831,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,78,01/12/2011 17:01,4.44,,United Kingdom
536847,22752,SET 7 BABUSHKA NESTING BOXES,1,01/12/2011 17:09,8.72,13114.0,United Kingdom
536791,22960,JAM MAKING SET WITH JARS,10,01/12/2011 18:41,3.51,13211.0,United Kingdom
536738,84029E,RED WOOLLY HOTTIE WHITE HEART,21,01/12/2011 18:53,3.83,12783.0,United Kingdom
536373,23355,HOT WATER BOTTLE KEEP CALM,172,01/13/2011 08:09,4.6,13611.0,United Kingdom
536435,DOT,DOTCOM POSTAGE,1,01/13/2011 08:17,19.89,13676.0,United Kingdom
536424,22752,SET 7 BABUSHKA NESTING BOXES,1,01/13/2011 09:32,6.39,13460.0,Italy
536922,22752,SET 7 BABUSHKA NESTING BOXES,6,01/13/2011 09:48,7.08,12411.0,France
536981,22632,HAND WARMER RED POLKA DOT,5,01/13/2011 09:51,1.71,13696.0,United Kingdom
536516,22423,REGENCY CAKESTAND 3 TIER,173,01/13/2011 10:08,14.0,12406.0,United Kingdom
C536889,71053,WHITE METAL LANTERN,-1,01/13/2011 10:43,3.17,12920.0,United Kingdom
536560,22457,NATURAL SLATE HEART CHALKBOARD,6,01/13/2011 11:10,4.17,12583.0,United Kingdom
537055,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85,01/13/2011 11:19,2.7,12425.0,Germany
536552,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,01/13/2011 11:24,9.54,,Germany
536393,22457,NATURAL SLATE HEART CHALKBOARD,5,01/13/2011 11:28,4.0,13311.0,United Kingdom
536866,71053,WHITE METAL LANTERN,45,01/13/2011 11:40,3.24,12804.0,United Kingdom
537008,20713,BAG 250g SWIRLY MARBLES,4,01/13/2011 12:20,0.47,12577.0,United Kingdom
537079,84879,ASSORTED COLOUR BIRD ORNAMENT,4,01/13/2011 13:01,1.55,12417.0,United Kingdom
536632,20725,LUNCH BAG RED RETROSPOT,5,01/13/2011 13:03,5.0,12966.0,United Kingdom
537034,85014,BLUE POLKADOT WRAP,5,01/13/2011 13:15,0.4,12736.0,United Kingdom
536686,23355,HOT WATER BOTTLE KEEP CALM,150,01/13/2011 13:21,4.87,13476.0,EIRE
536433,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,9,01/13/2011 13:27,4.66,13158.0,United Kingdom
537027,20725,LUNCH BAG RED RETROSPOT,87,01/13/2011 13:29,4.08,13451.0,United Kingdom
536640,71053,WHITE METAL LANTERN,6,01/13/2011 13:59,4.03,13013.0,United Kingdom
536736,20713,BAG 250g SWIRLY MARBLES,68,01/13/2011 14:30,0.37,12690.0,United Kingdom
537094,22890,NOVELTY BICYCLE BOTTLE OPENER,6,01/13/2011 14:32,1.02,13275.0,United Kingdom
536923,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,01/13/2011 15:02,7.85,13167.0,France
537062,22457,NATURAL SLATE HEART CHALKBOARD,9,01/13/2011 15:06,5.69,13217.0,United Kingdom
536636,85014,BLUE POLKADOT WRAP,8,01/13/2011 15:21,0.39,12609.0,United Kingdom
537033,22386,JUMBO BAG APPLE DESIGN,169,01/13/2011 15:25,1.6,13698.0,Spain
536629,84879,ASSORTED COLOUR BIRD ORNAMENT,7,01/13/2011 15:27,1.39,13092.0,United Kingdom
536858,22811,SET 6 RED SPOTTY PAPER PLATES,164,01/13/2011 15:30,3.5,12510.0,Spain
536888,22633,HAND WARMER UNION JACK,10,01/13/2011 15:42,1.95,13784.0,Italy
537015,23355,HOT WATER BOTTLE KEEP CALM,5,01/13/2011 16:01,5.33,,Portugal
537037,DOT,DOTCOM POSTAGE,1,01/13/2011 16:13,18.3,13426.0,United Kingdom
536843,20974,PINK CHERRY LIGHTS,5,01/13/2011 16:18,5.66,12637.0,United Kingdom
536941,22632,HAND WARMER RED POLKA DOT,50,01/13/2011 16:18,2.18,13367.0,United Kingdom
536416,22960,JAM MAKING SET WITH JARS,133,01/13/2011 16:38,4.6,13552.0,United Kingdom
536470,22457,NATURAL SLATE HEART CHALKBOARD,3,01/13/2011 16:52,4.53,13714.0,Portugal
536539,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,01/13/2011 16:54,2.8,13670.0,United Kingdom
536938,84879,ASSORTED COLOUR BIRD ORNAMENT,8,01/13/2011 17:19,1.83,12997.0,United Kingdom
536489,22197,SMALL POPCORN HOLDER,3,01/13/2011 17:32,0.76,13087.0,Portugal
C536690,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-42,01/13/2011 17:37,9.88,13174.0,United Kingdom
536950,22145,CHRISTMAS CRAFT PAPER TAPE,7,01/13/2011 17:42,0.3,12692.0,United Kingdom
536742,22632,HAND WARMER RED POLKA DOT,6,01/14/2011 08:07,2.02,12401.0,United Kingdom
536844,84029E,RED WOOLLY HOTTIE WHITE HEART,8,01/14/2011 08:35,3.85,13463.0,United Kingdom
536788,84406B,CREAM CUPID HEARTS COAT HANGER,2,01/14/2011 08:36,2.82,13833.0,United Kingdom
536476,20713,BAG 250g SWIRLY MARBLES,92,01/14/2011 08:49,0.48,13281.0,United Kingdom
536717,20713,BAG 250g SWIRLY MARBLES,4,01/14/2011 08:56,0.4,13044.0,United Kingdom
536467,22632,HAND WARMER RED POLKA DOT,178,01/14/2011 09:10,2.02,12674.0,France
